windSpd,windDir,swellFreq,swellAmpl,swellDir,streamSpd,streamDir,airT,airP,airH,waterT,waterS,time,sunUV,sunLux,sunOcta,spd,drift,consumption,roll,production
0.0,7.0,0.0,3.0,12.0,1.0,15.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,4.0,1.1397826268834528,1.9401903565253855,6.056889245376878,4.34623975280257,188.39274662052188
5.0,8.0,0.0,9.0,5.0,1.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.043991990257141685,2.2886271524585333,28.710814886017104,1.6498929556031832,0.0
2.0,6.0,0.0,5.0,5.0,1.0,7.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.2588681685223848,0.631918681859527,13.492699904110331,7.4207136500797715,25.601337031222783
4.0,8.0,0.0,6.0,9.0,0.0,17.0,3.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,7.0,0.0713652290274605,1.915308236223728,24.25907711863831,0.61391682304856,0.0
4.0,10.0,0.0,0.0,4.0,1.0,16.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,6.0,3.0,0.6897561129244852,2.4459200415054934,21.9695017836134,-3.95490823361672,244.64693165606758
1.0,7.0,0.0,1.0,14.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.8531650449369754,-2.983140317113898,10.572227919379726,6.330479198547168,0.0
1.0,11.0,0.0,1.0,6.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.2771971206700872,-2.946322615770714,11.044303455319476,-9.430179055185993,13.548868785689812
8.0,14.0,0.0,9.0,2.0,1.0,9.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,7.0,-1.0607630925514562,-0.6393006140385128,39.31059490866679,-19.668870980037507,43.921837604908674
3.0,3.0,8.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1.2378052388641645,2.9512341412187784,17.066922490067178,16.797786929155652,0.0
0.0,12.0,0.0,9.0,13.0,1.0,7.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,2.0,6.0,0.04529190362961008,-0.6757465498724056,0.32797772048329765,-11.554322344735134,536.5053645267183
0.0,3.0,0.0,8.0,11.0,1.0,9.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.3916897437848025,0.3129230875091795,1.8658594008201583,19.161197890715393,0.0
2.0,8.0,0.0,7.0,2.0,1.0,9.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,4.0,0.6624530327223315,0.7237592812892173,13.422235637519767,0.973448745033764,405.74898920822073
4.0,15.0,0.0,9.0,9.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,0.9476842294966682,1.7622093468810267,22.616736314016922,-21.87589804423868,0.0
1.0,2.0,0.0,4.0,12.0,0.0,3.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.9043424224138623,1.6473148275660985,8.544102400130178,20.683335947785746,135.98948218006538
2.0,0.0,0.0,6.0,4.0,1.0,12.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,7.0,5.0,2.653106778119352,1.375311026928571,14.729334850454855,27.462080483942128,652.0038665834583
1.0,2.0,0.0,2.0,17.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,1.5780267885305923,1.6305668801192497,7.16741611990784,20.360007514492292,0.0
0.0,3.0,1.0,0.0,0.0,1.0,11.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,7.0,5.0,0.9645796611914694,1.076639856858078,4.815867402441013,18.061759580817828,801.5727391762417
9.0,15.0,0.0,9.0,2.0,0.0,16.0,2.0,4.0,2.0,0.0,1.0,2.0,3.0,10.0,7.0,-2.056532814252766,-1.926296196624955,46.609667505436924,-21.1873371597122,2449.283774496588
1.0,0.0,2.0,1.0,13.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,1.5792923490743092,0.6655904823508577,8.291456597785476,29.41101205504536,37.06224916738403
1.0,2.0,0.0,1.0,16.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,5.0,3.0,2.4375084375262275,1.2030525666448886,10.588927377931599,21.564571734146128,566.7083034191452
2.0,1.0,0.0,8.0,3.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.5676363502266906,1.4583528191513064,15.107588777225892,25.594558324424238,0.0
4.0,5.0,0.0,5.0,5.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,0.4009459711362016,0.17228076221296987,23.54707218289277,11.249841597831738,0.0
0.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.2310408590096551,-2.7448139195961647,1.2459199151942246,16.417326092026467,10.827239862934123
0.0,5.0,0.0,0.0,16.0,1.0,9.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.09958503326067596,0.3991217497674425,0.7792651780367392,10.566165615880498,0.0
3.0,13.0,1.0,6.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7876381215794208,0.19513332470909592,19.89368108433266,-13.903934907823439,0.0
0.0,4.0,0.0,0.0,11.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3700223609853662,2.985154704546217,2.18890739398967,14.670693526284694,0.0
3.0,6.0,1.0,8.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5564554869357629,2.7827487352352827,15.945368195744734,7.323936161074486,0.0
0.0,15.0,0.0,8.0,13.0,0.0,15.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,6.0,3.0,0.5383024896180856,1.7130895492129623,2.373967127308177,-21.14759432696614,767.8823108616065
1.0,12.0,0.0,4.0,15.0,1.0,3.0,2.0,5.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.8072055331316617,-1.935754963450571,6.235479800079392,-10.723838668193977,0.0
0.0,16.0,0.0,5.0,10.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.8957088632721306,3.0527340525953863,5.1661834891675165,-26.21807122564064,5.8320936040833535
0.0,13.0,0.0,2.0,8.0,0.0,16.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1072365753854761,2.501578048384002,0.5967954684748602,-15.796683479608085,0.0
0.0,10.0,0.0,3.0,6.0,0.0,7.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.2838146164712923,-0.3174591382950063,1.7832035402010409,-3.5491285647218027,0.0
2.0,17.0,0.0,7.0,7.0,0.0,16.0,2.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,5.0,3.2725971401466563,1.6521718502906684,16.945410246998268,-29.918835233207407,354.46670337734537
1.0,16.0,0.0,7.0,0.0,0.0,13.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9327092472387724,1.5701106402321163,11.018934929799324,-26.5884498520144,1.3641803535040042
4.0,17.0,0.0,6.0,3.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.5575918362352975,2.869800315793689,24.23246799997964,-29.385028692464843,5.802233396318907
6.0,3.0,0.0,3.0,5.0,0.0,16.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.13829469800299418,2.7944960637137783,31.220566670207273,19.571631701012322,0.6134827163277982
0.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.6470235817488472,2.4322742310673413,5.383884179470517,-9.850480817502742,43.280343725695296
11.0,7.0,0.0,2.0,2.0,0.0,11.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.8555143764572419,-1.33589368957984,58.095455366184225,5.682780125676563,7.504482122336827
0.0,15.0,0.0,2.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.9434748056657024,-2.6650959439889177,4.25855241212275,-20.524119360880764,13.480361530530688
2.0,10.0,0.0,7.0,5.0,0.0,15.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.8946235634180515,1.5767305190122616,14.476691472856569,-4.6860536683487295,0.0
0.0,12.0,0.0,6.0,16.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4685334549229875,-2.256738502792785,3.712930588518148,-10.414406410692628,0.0
2.0,17.0,0.0,0.0,5.0,1.0,5.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0985597216864296,1.374576740170232,17.256500097719968,-27.357084076046554,0.8790742886279216
1.0,10.0,1.0,8.0,15.0,0.0,14.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.7461501006741015,1.7589879559150488,10.584538045153087,-5.46928031244354,9.773830534436756
1.0,13.0,0.0,5.0,12.0,0.0,12.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,1.6571849519682722,1.4559155697872743,9.403450025313914,-15.427890610307172,0.0
6.0,9.0,0.0,3.0,10.0,1.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007395777864138967,1.7444345480448842,31.270830088327926,-0.2892985527734453,0.0
6.0,13.0,1.0,1.0,6.0,1.0,17.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,-0.30118211099551084,2.990630788830274,33.73613866545264,-14.34605767958349,0.0
0.0,4.0,0.0,6.0,7.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,0.506899259296385,-2.7417321534129604,3.2085077826667985,13.530914908355264,0.0
1.0,1.0,0.0,1.0,10.0,1.0,8.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,5.0,2.3929796269313948,0.8999451477002681,9.637884441854563,23.81958777670529,60.74780267408549
0.0,8.0,0.0,5.0,3.0,0.0,17.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,0.4518198479170516,2.202195132161501,4.379589357190577,2.1568531779787703,0.0
1.0,10.0,0.0,6.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.6758627409683023,1.7488396798651848,8.013598038149532,-6.642390265953115,107.25501137309703
0.0,15.0,0.0,3.0,5.0,1.0,8.0,1.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,0.5956645765644125,0.3057508935727992,2.4413365311836346,-23.274222666272863,25.52647210767073
3.0,8.0,0.0,8.0,14.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7398744653329158,2.780675173793913,19.19296717801013,3.203777630332302,2.123067609999039
0.0,2.0,1.0,0.0,14.0,1.0,15.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.326796413881884,1.847410980326428,5.6898044123575024,21.9303823707945,3.4689807111935465
2.0,4.0,6.0,8.0,8.0,1.0,10.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0833737730600475,1.0222020194161296,12.125865983104449,14.960758524817024,114.6811274735978
0.0,13.0,0.0,3.0,10.0,0.0,7.0,0.0,5.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.4708346274652731,0.34908153186083474,2.564331952390687,-16.218993855704696,0.0
1.0,0.0,0.0,1.0,6.0,0.0,17.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.3490837325406118,1.5784838197941384,7.072953977256452,29.46179059933395,1.8893640526889648
0.0,7.0,1.0,7.0,6.0,0.0,9.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.4973267197924966,0.8186867167237728,3.0004636915521212,3.7252759642450655,0.0
4.0,1.0,0.0,4.0,0.0,0.0,16.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.6663558404314681,2.103093379878928,25.478097843420862,24.699109798117966,0.0
0.0,6.0,0.0,3.0,7.0,1.0,10.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.17415154301727867,0.5693102549773648,1.525017039578746,9.29700665093735,0.0
0.0,6.0,0.0,7.0,15.0,0.0,16.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.1684431598377885,2.3831740435119406,1.4994998773829724,9.126089893401158,0.0
0.0,2.0,0.0,4.0,13.0,1.0,12.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,0.25923174154231515,1.3344824616392144,1.1234174998199689,21.63261378328993,116.08992443915199
1.0,16.0,0.0,6.0,15.0,0.0,16.0,2.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,7.0,2.454376932474996,1.6921968327819994,9.670267823495132,-24.52896518943059,59.5744613958761
1.0,3.0,0.0,6.0,12.0,0.0,6.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.355682752444064,1.046487086677094,6.697032590476452,18.303534887907887,0.0
0.0,8.0,0.0,7.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,7.0,0.07406305633739922,-2.018177961579409,4.270377065568429,0.3309290732941861,0.0
0.0,9.0,0.0,0.0,5.0,0.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.027492676474876642,0.14002881520028015,0.4702436394516595,-1.1642835973480838,0.0
2.0,7.0,0.0,6.0,1.0,0.0,5.0,1.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,2.8757204717658302,1.537147534681308,14.245835848056709,4.742234978375289,16.327431746039903
1.0,0.0,0.0,9.0,17.0,0.0,11.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.7253681959150085,1.4219420815643324,9.617345006419775,27.32788370618411,6.329611795400847
0.0,16.0,1.0,4.0,17.0,1.0,6.0,2.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.005217889909013861,-1.0067321707939385,0.020344581742090324,-24.875904250687643,0.0
11.0,8.0,0.0,5.0,9.0,1.0,11.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0054475233615905,0.2848013135028071,57.9426778753833,1.7366366725169418,0.0
0.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7040829653000286,0.8134837870711397,3.7486652362847503,28.907207238659378,0.0
0.0,9.0,0.0,2.0,14.0,1.0,7.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.013274794971773996,-0.6429248740993531,0.8002975061441209,-0.3162582250644306,0.0
3.0,11.0,0.0,6.0,2.0,1.0,14.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.6680771207666497,1.7714437251440738,16.831458847630266,-9.285243463544637,0.0
2.0,10.0,0.0,1.0,8.0,1.0,13.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.8997310784636741,1.5549038363562249,10.991402658213019,-6.429504989443406,12.618629426994369
0.0,4.0,0.0,1.0,15.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,0.3664960400839459,-1.8135619630082669,2.0634469247162563,15.574995793938925,120.80905480588406
1.0,8.0,0.0,6.0,15.0,0.0,12.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.060399268431445614,1.3577369971555142,6.092687440854934,0.18773743075915186,9.20174397746157
0.0,15.0,0.0,9.0,15.0,1.0,13.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5296962741372276,1.5073134826983898,2.3991528333695946,-20.43334484029289,17.401317905181074
2.0,10.0,0.0,7.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,1.328358805621752,1.5423369100966076,15.839223198509282,-6.60161266627227,0.0
1.0,12.0,0.0,2.0,13.0,1.0,11.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,1.5320101981432168,1.25072155735752,11.492448737906551,-11.092032166328172,0.0
1.0,5.0,0.0,5.0,1.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,2.0,3.0,9.0,7.0,1.595117235568745,1.5583685334034345,11.048620740536109,12.168239308233721,2268.110205291175
5.0,5.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.28081549196478306,-1.5995485954388275,25.48405904778509,11.258228315828514,21.87693671615569
0.0,5.0,0.0,5.0,10.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.2954092895328986,-0.006280677709838574,2.3303794033956717,10.468730910835916,0.0
3.0,15.0,3.0,8.0,10.0,1.0,13.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6962139095737918,1.5749944260111417,17.392233044176628,-22.80448958090014,0.0
1.0,0.0,0.0,6.0,10.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.7065210479899866,-2.5114450200280776,9.1231395593455,28.761777442394205,1.8584320179836624
0.0,12.0,0.0,6.0,14.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,5.0,0.13591596616555682,-2.011574101893222,1.0715746159189172,-10.475649616432703,0.0
7.0,4.0,0.0,3.0,16.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6912119981088977,-1.7601471401758015,37.322168241989935,16.587929221997303,0.0
5.0,8.0,0.0,5.0,15.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,0.014236851995584578,-2.8762872362770606,29.65119159402352,1.9607544352886448,0.0
2.0,17.0,0.0,9.0,9.0,1.0,14.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,11.0,7.0,3.469279486738819,1.6362605957055467,18.277124115156585,-29.285824286008147,1359.8942171159913
1.0,3.0,0.0,7.0,13.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.132191805801672,1.7110793239965942,10.125385556175537,19.236845365091646,0.0
1.0,0.0,0.0,4.0,11.0,0.0,4.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.8856999216497368,1.508120728296701,10.072862228338307,28.790499244610054,54.41449456252928
1.0,13.0,1.0,7.0,3.0,0.0,7.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0668711575566703,1.5341899331423448,11.061846501411157,-16.570718960278207,55.58180441292137
0.0,7.0,0.0,8.0,8.0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2714806788970589,1.0689010738914704,3.7552960511696414,5.619681723126428,0.0
0.0,4.0,2.0,7.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,7.0,0.5612905492377729,-0.5707569389141264,3.1651484163234764,15.545273937922733,298.4866881510604
3.0,11.0,0.0,3.0,6.0,0.0,7.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.668663287550982,0.4350282833767102,16.144881412987143,-8.853692162990148,0.0
1.0,5.0,0.0,9.0,3.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.8558548565974098,0.8041595699034788,6.9106106124920235,10.19368982776542,0.0
1.0,11.0,0.0,6.0,4.0,0.0,10.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,8.0,6.0,0.8578353738269671,1.0390737497025768,9.433355119550416,-7.213921692742262,1505.483632754914
1.0,14.0,0.0,3.0,5.0,1.0,8.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,5.0,2.2394916093724784,1.0104652974941521,11.286159333128884,-17.852075889636346,1001.0922388277243
3.0,9.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.5799308949753593,2.712843400456684,15.66720614866644,-1.9444162781818242,0.0
0.0,11.0,0.0,3.0,17.0,0.0,12.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.5681506350590173,1.4610006705926837,5.017940973608651,-9.20771507183204,202.19912715840698
0.0,17.0,0.0,3.0,5.0,0.0,8.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,0.045439541550656666,-0.2676016136757836,0.2560830977071394,-26.964711370579842,19.014285363915484
0.0,10.0,0.0,6.0,12.0,1.0,9.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,5.0,3.0,0.03640151673986617,0.07404203636882051,0.5591187574520761,-5.022044761144784,484.990656195119
1.0,4.0,0.0,1.0,15.0,0.0,4.0,3.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.3780510328474012,1.5611333250655577,7.761854527783438,15.567315054771134,0.0
1.0,14.0,0.0,3.0,17.0,0.0,5.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.5734473039349692,1.4691444587104034,8.19225670069856,-17.14353000568256,37.805898026026
4.0,5.0,0.0,4.0,6.0,0.0,11.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.63741556276611,1.2404846321035974,20.83505302929752,12.505140010689278,23.503372801869773
0.0,6.0,0.0,3.0,4.0,0.0,6.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,0.3790259589808011,0.26624697643053896,3.4198108079904865,8.988995988985343,0.0
1.0,4.0,1.0,3.0,1.0,0.0,16.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.261436335319818,1.699239605038011,7.7971462930680975,13.918758188093019,0.0
0.0,8.0,0.0,7.0,15.0,1.0,7.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04631925559608192,-0.6270335372852345,0.34976088062423083,2.8621190067314286,0.0
0.0,9.0,0.0,7.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0297757232616732,-1.8611932943967189,0.5167764112424318,-1.1463942966307077,0.0
0.0,13.0,2.0,2.0,11.0,0.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.3260521911366949,1.206379238820363,1.9244198757061923,-14.710869967847676,0.0
0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.034168208128093,-3.083572357691565,5.5444832022165285,28.66119687548301,0.0
0.0,15.0,4.0,7.0,12.0,1.0,10.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,0.923231700200578,0.8248823265775791,3.8646833491446935,-22.63481338303823,0.0
2.0,6.0,0.0,6.0,16.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,7.0,5.0,1.736737678100464,1.385267663071385,15.971590962293202,8.798510468058382,822.9938631752603
2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.689704531365937,2.0852446081120233,12.113555340775182,11.6898921899208,0.0
0.0,15.0,0.0,4.0,12.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.047453103447619466,-2.642616763075809,0.2097695994034979,-21.082877536051054,0.0
3.0,10.0,0.0,7.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.4121466839797232,1.9885635647862077,17.17625449717289,-4.959810967409671,0.0
8.0,1.0,0.0,8.0,8.0,1.0,16.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,-1.0407892937321137,-2.849202398720137,42.262601318334106,26.0782964805006,0.0
4.0,7.0,0.0,1.0,4.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,0.22513784336439333,-2.730602979443661,22.463452375750126,5.578136255223076,339.36179722786574
6.0,8.0,0.0,8.0,14.0,1.0,13.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,10.0,7.0,-0.1678169892296382,1.4668047623236662,32.652298558484716,2.975356619086938,970.2219938641343
0.0,6.0,0.0,5.0,7.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,0.2406675272150281,1.6020156814079287,2.268571163271328,8.558508886200082,0.0
4.0,17.0,0.0,5.0,12.0,1.0,9.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.7043888501978225,0.6070688151115282,21.956922565927407,-26.84163342492464,218.21569949656708
1.0,8.0,0.0,6.0,12.0,1.0,5.0,3.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.3783265041494694,-1.1556443642358227,6.963368653966694,1.0772325812674477,0.0
0.0,3.0,0.0,6.0,17.0,1.0,13.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.9626756816741296,1.6708280689243007,5.10955127731434,16.74121285837356,0.0
0.0,17.0,0.0,4.0,3.0,0.0,9.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2326351348737673,0.561100328167009,1.270891792794654,-28.007903091565552,0.0
3.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.9983205576131968,1.9032232794694641,16.434714487678516,-13.18249901130315,0.0
4.0,14.0,0.0,2.0,12.0,1.0,12.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.8954157697409466,1.4597389972951598,22.120850248069488,-19.624372273420093,6.423512895484147
1.0,17.0,1.0,9.0,6.0,0.0,12.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.6441249166221557,1.3981706283188269,8.910973274397499,-28.28125818228653,1.9290365474814442
2.0,17.0,0.0,8.0,11.0,1.0,10.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,2.90246080933268,1.25127112710222,15.05444552924758,-29.85583092217102,18.902185337045733
0.0,4.0,0.0,9.0,6.0,0.0,14.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.31529632084060344,1.8029598862603928,1.7805787677063858,15.517633132009097,14.577789613678332
0.0,2.0,0.0,3.0,9.0,1.0,16.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,1.3329183772869169,2.24062010142929,5.9707156272031465,20.726201741720512,0.0
3.0,13.0,0.0,7.0,2.0,1.0,6.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0262517523412027,0.12575032412759438,18.203060278570312,-15.39056065903272,0.0
0.0,1.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.6790179538307696,2.2762450410496213,3.915599609410908,26.22434817379339,14.411013021646486
0.0,16.0,0.0,8.0,4.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.6260433805317702,1.4056255178323227,6.547690403140883,-23.825915034066046,0.0
1.0,6.0,2.0,0.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.1410354245617456,0.5381124948340363,9.733114336734838,9.576984725485637,1.2048900638807
